Timestamp,Number,A1,A2,A3_1,A3_2,A3_3,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_9,B3_10,B3_11,B3_12,B3_13,B3_average,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_7,B4_8,B4_9,B5_1,PerceivedBeingInfluenced,B5_2,B5_3,B5_4,B6_1,PerceivedInfluence,BothSpheres,SphereofInfluence,B6_2,B6_3,B6_4,B6_5,C1_1,C1_2,C1_3,C1_4,C2_1,C2_2,C2_3,C2_4,C3_1,C3_2,C3_3,C3_4,C4_1,C4_2,C4_3,NeighborPlantVariety,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6,F7,F8,F9,F9_1,F10,F11,Quality Assessment
44390.41,220,0,1,0,0,0,0,"b, c",2,1,1,0,1,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,3,3,0,e,0,1,4,1,3,1,2,4,"a, b, c, d, e",1,1,4,"a, b, c, f",4,"a, b, c, d, e",4,"a, b, c, d, e, f, g, h",4,1,1,1,0,39,3,Teacher,5,10000000,4,e,"a, b, c, d, e, f, g, h, i, j",1,a,HCM,Warning
44390.46,195,0,1,0,0,0,0,"a, b, c, d",3,1,1,0,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,6,3,0,e,0,1,4,1,2,0,2,3,"a, b, c, d, e",1,0,,,,,2,"a, b, c, d, e, f, g, h",4,1,1,1,0,45,4,Teacher,5,11000000,4,"c, d, e","a, b, c, d, e, f, g, h, i, j",1,a,HCM,Warning
44392.54,119,0,1,1,1,0,1,"a, b, c",1,1,1,0,2,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,0,e,0,2,4,1,4,1,3,4,"a, b, e",1,0,,,,,2,"a, b, c, d, e, f, g, h",4,1,1,1,0,23,2,Teacher,4,10000000,4,"a, d","a, b, c, d, e, h, i",1,a,HN,Warning
44390.47,194,0,1,0,0,0,0,"b, c, d",3,1,1,0,1,1,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2.846153846,3,4,4,4,4,4,4,2,2,3,1,3,3,3,3,1,1,1,3,3,4,4,3,1,6,3,0,e,0,2,4,1,4,1,2,4,"a, b, c, d, e",1,0,,,,,2,"a, b, c, e, g",4,1,1,1,1,39,3,Teacher,5,20000000,6,"a, b, c, d, e","a, b, c, f, h, i",1,a,HCM,Qualified
44390.54,183,0,1,0,1,0,1,"a, b",3,1,1,0,1,1,2,3,1,1,3,2,3,2,3,2,3,4,3,3,2,2.461538462,3,4,4,3,4,4,4,4,4,3,1,3,3,3,4,1,1,1,4,4,4,4,2,1,6,3,0,e,0,1,3,1,4,1,2,4,"a, b, c, d, e",1,1,3,"a, b, d, f",4,"a, b, c",3,"a, b, e",4,1,1,1,0,43,4,Teacher,5,20000000,6,"a, b, c, d, e","a, b, c, d, e, f, g, h, i",1,a,HN,Qualified
44390.47,193,0,1,0,1,0,1,a,1,2,2,1,1,1,3,3,4,4,4,4,1,4,4,1,4,4,1,4,1,3.076923077,3,3,4,3,4,4,4,4,3,3,1,3,3,4,3,1,1,1,3,4,4,4,3,1,6,3,1,c,1,3,3,1,4,1,2,3,"a, b, c, d, e",1,0,,,,,2,"a, b, g, h",3,1,1,1,0,49,4,Teacher,5,12000000,4,"a, d","a, d, e, f, g, h, i",1,a,HCM,Qualified
44379.79,431,0,1,0,1,0,1,a,2,1,1,0,1,1,4,3,2,3,2,3,3,3,2,2,4,4,3,3,4,2.923076923,4,4,4,4,4,4,4,4,4,3,1,3,4,4,4,1,1,1,4,4,4,4,2,1,6,3,0,e,0,1,3,1,4,1,3,3,"a, b, c, d, e, f (climatic suitability)",1,1,3,"a, b, c, e, f",3,"a, b, c, d, e, f (climatic suitability, endurance)",3,"a, b, c, f, g",4,1,1,1,0,41,4,Teacher,4,8000000,3,e,"a, b, c, d, e, f, g, h, i, k (TV, Conservation center, national park)",1,a,HN,Qualified
44390.86,157,0,1,0,0,0,0,"a, b, c",2,1,1,0,1,1,1,3,4,4,2,2,4,4,4,4,4,4,4,4,4,3.692307692,4,4,4,4,4,4,4,4,4,3,1,2,3,4,3,1,1,1,3,3,4,4,1,0,0,1,0,e,0,1,4,1,3,1,3,4,"a, b, c, d, e",1,1,3,"b, d, e, f",4,"a, b, c, d, e",1,"a, c, e",3,1,1,1,0,32,3,Teacher,5,NA,NA,f,"a, b, c, d, e, f, g, h, i, j",1,a,HN,Qualified
44390.51,190,0,1,1,1,0,1,"a, b",2,1,1,0,1,1,2,3,4,3,3,3,2,4,4,3,1,2,3,3,2,2.846153846,4,4,4,4,4,4,4,4,4,3,1,3,3,3,4,1,1,1,3,2,2,4,3,1,6,3,0,e,0,1,4,1,4,1,2,4,"a, b, c, d, e",1,1,3,f,4,"b, c, d, e",2,"a, b, e",4,1,1,1,0,54,5,Teacher,5,NA,NA,e,"a, b, c, d, e, f, g, i",1,a,HN,Qualified
44393.6,111,0,1,0,0,0,0,"a, b",2,1,1,0,1,1,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3.769230769,4,4,4,4,4,4,4,4,4,2,0,2,2,2,3,1,0,3,3,3,4,4,1,0,0,3,0,e,0,3,3,1,3,1,2,3,"a, b, c, d, e",1,1,2,,3,"a, b, c, d, e",3,"a, b, e, f, g, h",4,1,1,1,0,36,3,Teacher,5,NA,NA,"a, b, e","a, b, c, e, f, i",1,a,HN,Qualified
44380.4,418,0,1,0,0,0,0,"a, b, c",2,1,1,0,1,1,3,3,4,3,3,3,3,4,4,4,4,4,4,4,3,3.615384615,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,3,3,0,b,0,1,4,1,4,1,3,3,"a, b, e",1,1,4,a,3,"a, b, c, e",3,"a, b",4,1,1,1,1,64,6,Retiree,4,30000000,7,"a, b, c, e","a, b, c, i",0,a,HN,Qualified
44390.41,225,0,1,0,1,0,1,a,3,1,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,3,3,0,e,0,1,1,0,3,1,2,3,"a, b, c, d",1,1,3,a,3,"a, b, c, d",2,"b, c, g, h",3,1,1,1,0,60,5,Retiree,4,6000000,3,f,"b, c, e, f, g, i",1,a,HCM,Warning
44392.42,124,0,1,1,0,0,1,b,2,1,1,0,2,2,3,3,3,3,4,3,4,4,4,4,3,4,3,4,3,3.538461538,4,4,4,3,4,4,4,4,4,4,1,4,4,4,3,1,1,1,3,4,4,4,3,1,5,3,1,c,1,3,3,1,4,1,3,3,"a, b, c, d, e",1,1,4,"a, b, c, f, g",3,"b, c, d",3,"a, b, c, e, h",4,1,1,1,1,65,6,Retiree,5,15000000,5,"a, b, c, d, e","a, b, c, d, e, f, g, h, i, j",1,b,HCM,Qualified
44395.49,94,0,1,1,1,0,1,"a, b, c, d",3,1,1,0,2,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,3,3,1,a,1,3,1,0,4,1,2,4,"a, b, c, d, e",1,1,4,"a, b, c, d, e, f, g",3,"a, b, c, d, e",4,"a, b, c, d, e, f, g, h",4,1,1,1,1,62,6,Retiree,4,10000000,4,"c, d, e","a, b, c, d, e, f, g, h, i, j",1,a,HCM,Qualified
44392.41,126,0,1,0,0,0,0,"a, b, c, d",3,1,1,0,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,3,1,1,1,3,4,4,4,2,1,3,3,1,b,1,2,3,1,3,1,2,3,"a, b, c, d, e",1,1,4,"a, b, d, e, f, g",3,"a, b, c, d, e",2,"a, b, c, e, f, g, h",3,1,1,1,1,60,5,Retiree,5,5000000,3,"a, d, e","a, b, c, d, e, f, g, h, i, j",1,b,HCM,Qualified
44400.41,17,0,1,0,0,0,0,"b, c, d",3,1,1,0,1,1,3,3,4,4,3,3,4,4,4,4,4,4,3,3,3,3.615384615,4,4,4,4,4,3,4,4,4,2,0,2,3,4,3,1,0,3,3,3,4,4,2,1,6,3,1,c,1,1,3,1,3,1,2,3,"a, b, c, d, e",1,1,3,"a, b",3,"c, d, e",2,"a, b, c, e, f, g, h",4,1,1,1,0,28,2,Accountant,4,>15000000,5,"c, d, e","a, b, c, d, e, f, h",1,a,Binh Duong,Qualified
44380.34,420,0,1,0,0,0,0,"a, c",3,2,2,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,a,1,1,3,1,4,1,2,3,"a, b, c, d, e",1,0,,,,,2,"a, b, d, e, f, g, h",4,1,1,1,0,46,4,Accountant,4,10000000,4,d,"a, b, c, e, f, i",1,a,HN,Warning
44379.96,424,0,1,0,0,0,0,"a, b, c, d, e",3,1,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,4,3,1,"a, b",2,3,3,1,3,1,2,3,"a, b, c, d, e",1,1,4,"a, b, d, e, f, g",3,"a, b, c, d, e",3,"b, c, e, f",4,1,1,1,0,34,3,Accountant,5,4000000,2,"c, d, e","a, b, c, d, e, f, g, h",1,a,HN,Warning
44400.39,21,0,1,0,0,0,0,"a, b, c, d, e",3,1,1,0,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,1,0,0,3,1,c,2,3,4,1,4,1,1,3,"a, b, c, d, e",1,1,3,f,3,"a, b, c, d, e",3,"a, b, c, d, e, f, g, h",4,1,1,1,0,36,3,Businessman,4,40000000,7,"d, e","a, b, c, d, e, f, g, h, i, j",1,a,HCM,Warning
44389.43,239,0,1,0,0,0,0,a,3,1,1,0,1,1,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2.076923077,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,0,c,1,1,2,0,3,1,2,3,"a, b",1,0,,,,,3,f,4,1,1,1,1,43,4,Businessman,3,NA,NA,d,"a, b, g",1,a,HCM,Qualified
44375.74,470,0,1,0,0,0,0,"a, b, c, d",3,1,1,0,1,1,2,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3.153846154,2,4,4,4,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,4,3,3,1,6,3,1,"a, b",1,2,3,1,3,1,3,3,"a, b, c, d, e",1,1,3,"a, b, f",3,"b, c, d, e",2,"b, c, g, h",4,1,1,1,1,60,5,Businessman,4,20000000,6,f,"a, b, c, e, h",1,b,HCM ,Qualified
44399.77,41,0,1,0,0,0,0,"a, c",3,1,1,0,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,1,1,1,3,1,0,3,3,3,1,1,2,1,2,3,1,"b, c",2,2,3,1,4,1,2,3,"a, b, c, d",1,0,,,,,2,"b, c, d, e, g",3,1,1,1,0,39,3,Businessman,4,10000000,4,f,"a, c, f",1,b,Buon Ma Thuot,Qualified
44388.65,274,0,1,0,0,0,0,"a, b, c",2,1,1,0,2,1,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3.923076923,3,4,4,3,4,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,"b, c",2,1,4,1,4,1,3,4,"a, b, c, d, e",1,1,1,,4,"a, b, c, d, e",3,"a, b, c, h",4,1,1,1,0,25,2,Businessman,4,20000000,6,"c, d, e","b, c, d, f, g, i",1,b,HN,Qualified
44388.69,264,0,1,0,0,0,0,"a, b, c",1,1,1,0,1,1,2,3,4,4,3,2,1,4,4,3,3,3,4,3,4,3.230769231,4,4,4,4,4,4,4,4,4,3,1,2,4,4,4,1,1,1,3,4,4,2,2,1,6,3,1,b,1,1,3,1,4,1,4,3,"a, b, c, d",1,1,1,,3,"a, b, c, d, e",1,"a, b, c",2,0,1,1,1,30,2,Worker,4,NA,NA,"d, e","a, b, c, d, e, g, h, i, j",1,a,HCM,Qualified
44388.48,294,0,1,0,0,0,0,a,3,1,1,0,1,1,3,3,4,4,3,3,1,4,4,1,1,1,1,1,1,2.230769231,2,4,4,4,4,4,4,4,4,2,0,2,2,2,4,1,0,3,4,4,4,4,3,1,6,3,1,c,3,1,4,1,4,1,4,4,"a, b, c, d, e",1,0,,,,,1,"a, c",4,1,1,1,1,25,2,IT,4,10000000,4,f,"b, c, f, h, i",1,a,HCM,Qualified
44379.56,440,0,1,0,0,0,0,"a, b, c, d",3,1,1,0,2,1,2,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3.769230769,4,4,4,4,4,4,4,4,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,5,3,0,a,0,3,4,1,3,1,4,3,"a, b, c, d, e",1,1,3,"a, b, c, d, e, f, g",3,"a, b, c, d, e",2,"b, c, d, e, f, g, h",4,1,1,1,0,46,4,Journalist,5,10000000,4,"c, d","a, b, c, d, e, f, g, h, i",1,b,Hung Yen,Qualified
44388.91,256,0,1,0,1,0,1,a,1,1,1,0,1,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,6,3,0,"a, b, c",1,1,3,1,4,1,2,4,"a, b, d",1,1,3,"a, c, d, f",3,"a, b, d",5,"a, b, d, e, h",4,1,1,1,0,33,3,Officier,5,NA,NA,"a, b, c, d, e","a, c, d, f, h",1,a,HN,Warning
8/5/2021 18:17,576,0,1,0,0,0,0,"b, c",3,1,1,0,1,1,2,3,3,4,3,3,4,4,4,4,4,4,3,3,3,3.538461538,4,4,4,4,4,4,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,1,3,0,b,0,2,3,1,3,1,2,3,"a, b, c, d, e",1,1,2,c,3,"a, b, c, e",2,"a, b, c, d, h",3,1,1,1,0,26,2,Officier,4,10000000,3,"c, d","c, e, i",0,a,HCM,Qualified
7/30/2021 16:02,566,0,1,0,0,0,0,"a, b, c",3,1,1,0,1,1,3,3,3,4,4,3,3,4,4,4,4,4,4,4,4,3.769230769,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,5,3,0,e,0,3,2,0,4,1,2,4,"a, b, c, d, e",1,0,,,,,2,"d, f, g, h",4,1,1,1,0,26,2,Officier,4,10000000,3,"b, c, d, e","b, c, d, f, h, i",1,c,HCM,Qualified
7/30/2021 14:33,552,0,1,0,0,0,0,c,1,1,1,0,1,1,1,3,4,4,4,4,3,4,4,4,3,3,3,3,4,3.615384615,4,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,d (hamster),1,1,3,1,3,1,1,3,"a, b, c, d, e",1,1,3,"a, e, f",3,"a, b, c, d, e",3,"a, b, c, e, f, g, h",4,1,1,1,0,34,3,Customer care,4,9000000,3,c,"b, c, e, f",1,a,HCM,Qualified
44388.9,258,0,1,0,0,0,0,"a, b, c",3,1,1,0,1,1,2,3,4,4,3,3,3,4,4,4,3,3,4,3,3,3.461538462,3,3,4,3,3,3,4,4,3,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,6,3,1,a,3,1,4,1,3,1,3,3,"a, b, c, d, e",1,1,3,"d, e",3,"a, b, c, d, e",2,"f, h",4,1,1,1,0,33,3,Seller,4,30000000,7,f,"b, c, h",1,b,HN,Qualified
44388.55,286,0,1,0,0,0,0,c,1,1,1,0,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,5,3,0,e,0,3,3,1,3,1,2,3,"a, b, c, d, e",1,1,3,"a, b, f",3,"a, b, c, d",3,"a, b, c, g, h",4,1,1,1,0,26,2,Officier,4,NA,NA,"a, b, e","a, c, h",1,a,HCM ,Warning
44399.83,34,0,1,0,0,0,0,"b, c",2,1,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,"a, b",2,1,2,0,3,1,3,4,"a, b, c, d, e",1,0,,,,,1,"a, b, c, d",4,1,1,1,1,27,2,Officier,4,10000000,4,"a, e","a, b, c, d, e, f, g, h, i",1,a,Binh Duong,Warning
44399.7,64,0,1,0,0,0,0,"b, c",2,1,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,"a, b",2,1,2,0,3,1,3,4,"a, b, c, d, e",1,0,,,,,1,"a, b, c, d",4,1,1,1,1,27,2,Officier,4,10000000,4,"a, e","a, b, c, d, e, f, g, h, i",1,a,Binh Duong,Warning
44399.73,53,0,1,0,0,0,0,c,2,1,1,0,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,6,1,0,a,0,1,3,1,3,1,3,3,"a, b, c, d, e",1,1,3,"a, b, d, e, f, g",3,"a, b, c, d, e",2,"a, b, c, d, e, f, g, h",3,1,1,1,0,26,2,Officier,3,9000000,3,f,"a, b, c, d, e, f, g, h, i, j",1,a,HCM,Warning
44399.68,68,0,1,0,0,0,0,"a, b, c, d",2,1,1,0,1,1,3,3,4,4,4,4,3,4,4,4,3,4,4,4,3,3.769230769,4,4,4,2,4,4,4,4,4,3,1,3,3,4,4,1,1,1,4,4,4,4,3,1,6,3,1,b,1,1,4,1,4,1,4,4,"a, b, c",1,1,1,,2,"a, b, c",3,"a, b, c",3,1,1,1,0,27,2,Officier,4,>10000000,4,f,"a, b, c, d, e, g, h, i",1,b,HCM,Qualified
44388.93,254,0,1,1,0,0,1,a,2,1,1,0,1,1,3,3,4,4,4,2,3,3,3,2,4,3,3,3,3,3.153846154,3,4,4,3,4,4,4,4,4,3,1,3,3,2,4,1,1,1,4,4,4,4,1,0,0,3,0,e,0,3,4,1,2,0,3,4,"a, b, c, d, e",1,1,5,"a, b, d, e, f",4,"a, b, c, d, e",2,"a, e",3,1,1,1,1,28,2,Officier,5,40000000,7,"a, e","a, c, f, g, h, i, j",1,a,HN,Qualified
44368.65,508,0,1,0,0,0,0,"b, d",3,1,1,0,1,1,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3.384615385,3,4,4,2,3,3,4,4,2,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,3,3,1,c,1,1,4,1,4,1,3,3,"a, b, c, d, e",1,1,3,"a, b",3,"c, e",2,"b, c, h",4,1,1,1,0,30,2,Officier,4,15000000,5,f,"a, b, c, d, e, h, i",1,a,HCM ,Qualified
44400.39,20,0,1,0,0,0,0,c,3,1,1,0,1,1,3,3,3,3,3,2,2,3,4,3,2,4,4,4,3,3.076923077,4,4,3,3,3,4,4,4,3,3,1,4,4,3,4,1,1,1,3,3,4,3,1,0,0,3,0,"a, b",0,2,3,1,3,1,2,3,"a, b, c, d",1,0,,,,,1,"a, b, e",3,1,1,1,0,37,3,Officier,5,15000000,5,"a, b","a, g",1,a,HCM,Qualified
44389.72,234,0,1,0,0,0,0,"b, c, d",2,1,1,0,1,1,3,3,4,4,4,4,4,4,4,3,3,3,3,3,3,3.538461538,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,4,3,0,e,0,1,4,1,3,1,4,4,"a, b, c, d, e",1,1,3,"a, c, f, g",4,"b, c",3,"a, b, c, e, f, g",4,1,1,1,0,32,3,Officier,4,10000000,4,f,"a, b, c, d, f, g, h",1,a,HCM,Qualified
44367.73,532,0,1,0,0,0,0,"a, b, c",3,1,1,0,1,1,2,3,4,4,3,2,3,4,4,1,4,4,2,4,2,3.153846154,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,5,3,0,"a, b",0,1,4,1,4,1,3,4,"a, b, e",1,1,3,"a, b, f",4,"a, b, c, e",1,"a, b, c, e, f, g",3,1,1,1,0,24,2,Officier,4,8000000,3,d,"a, b, c, d, e, f, g, h, i",1,a,HN,Qualified
44400.4,19,0,1,0,0,0,0,c,2,1,1,0,2,1,3,3,3,3,2,2,2,3,3,2,3,2,2,2,2,2.384615385,4,4,4,3,3,3,4,3,3,2,0,2,3,3,3,1,0,3,3,3,3,3,3,1,6,3,1,"a, b, c",3,1,3,1,3,1,3,3,"a, b, c, d, e",1,1,3,"a, b, e, f, g",3,"b, c, d, e",2,"a, b, c, e, f, g, h",4,1,1,1,0,26,2,Officier,4,8000000,3,f,"a, b, c, d, e, f, g, h, i",1,c,Binh Duong,Qualified
44375.98,454,0,1,1,1,0,1,"a, b, c, d",3,1,1,0,2,1,2,3,4,4,4,4,3,4,4,4,4,3,2,4,3,3.615384615,4,4,4,3,4,4,4,4,4,3,1,3,3,4,4,1,1,1,4,4,4,4,2,1,4,3,0,"a, b",0,3,3,1,4,1,2,3,"a, b, c, d, e",1,1,2,,3,"a, b, c, d, e",2,"a, b, e, g",2,0,1,1,1,22,1,Officier,4,7000000,3,f,"a, b, c, e, f, h, i, j",1,a,HN,Qualified
44368.54,515,0,1,1,0,0,1,a,3,1,1,0,1,1,3,3,3,3,3,3,2,4,4,4,4,2,2,2,2,2.923076923,3,3,3,3,4,4,4,3,4,2,0,2,2,2,3,1,0,3,3,3,4,4,2,1,6,3,1,b,1,1,3,1,3,1,2,3,"a, b, d, e",1,1,3,"a, d, f",2,"a, b, c, d, e",2,g,2,0,1,1,0,21,1,Officier,4,NA,NA,b,"b, f, g, h",1,a,HN,Qualified
8/5/2021 17:50,571,0,1,0,0,0,0,"b, c",2,1,1,0,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,1,3,3,3,4,1,1,1,4,4,4,4,2,1,3,3,0,c,0,1,4,1,3,1,2,4,"a, b, c, d, e",1,1,3,"a, b, c",4,"a, b, c, d, e",1,h,4,1,1,1,0,33,3,Officier,4,15000000,4,"a, b","a, b, c",0,a,HCM,Qualified
44399.73,50,0,1,0,0,0,0,"a, b, c",2,1,1,0,1,1,2,3,3,4,4,4,3,4,4,3,4,4,4,4,3,3.692307692,1,4,4,4,4,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,5,3,0,b,0,1,3,1,3,1,2,4,"a, b, c, d, e",1,1,4,"a, b, f",4,"a, b, c, d",1,h,3,1,1,1,0,36,3,Housewife,4,12000000,4,f,"b, c, e, i",0,a,HCM ,Qualified
44388.38,314,0,1,0,0,0,0,"c, d",2,2,1,0,2,2,1,3,3,2,2,2,1,3,3,2,2,2,2,1,1,2,3,3,3,2,2,3,4,1,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,0,"a, b, c",0,1,2,0,2,0,2,3,"a, b, e",1,1,1,,2,"b, d, e",1,,1,0,1,1,0,47,4,Housewife,2,NA,NA,f,"a, d, g, i",1,a,HCM,Qualified
44388.5,292,0,1,1,1,0,1,a,3,1,2,1,1,1,3,3,4,4,3,3,3,3,3,3,3,4,3,3,3,3.230769231,4,4,4,3,4,3,4,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,3,1,6,3,0,b,1,1,3,1,3,1,3,4,"a, b, c, e",1,1,5,"a, b, c, d, e, f, g",4,"a, b, c, d, e",2,"a, b, c, d, e, h",3,1,1,1,0,49,4,Housewife,3,5000000,3,f,"a, b, c, e, h, i",1,a,HCM,Qualified
44368.71,504,0,1,0,0,0,0,c,2,2,2,1,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,5,3,0,e,0,1,4,1,3,1,3,3,"a, b, c, d, e",1,1,3,b,3,"a, b, c, e",2,"a, b, e, f, g",3,1,1,1,0,40,3,Officier,5,20000000,6,f,"a, c, g",1,a,HCM,Qualified
44368.83,502,0,1,0,0,0,0,"a, b, c, d",1,1,1,0,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,4,1,1,1,1,2,1,2,3,0,b,1,1,4,1,4,1,2,4,"a, b, d",1,1,4,"a, b, c, d, e, f, g",4,"a, b, c, d",4,"a, b, c, d, e, f, g, h",3,1,1,1,0,18,1,Student,4,NA,NA,"a, b, c, d, e","a, c, d, g, h",1,a,HN,Warning
44390.53,189,0,1,0,0,0,0,"b, c, d",3,1,1,0,1,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,6,3,1,b,1,1,4,1,4,1,3,4,"a, b, c, d, e",1,1,3,"b, d, g",4,"a, b, c, d, e",2,"a, b, c, e, f, g, h",4,1,1,1,0,23,2,Student,4,NA,NA,"a, b, c","a, b, c, d, f, g, h",1,a,Nha Trang,Warning
44380.56,390,0,1,0,0,0,0,"a, b, c, d",2,1,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,3,3,0,e,0,1,4,1,4,1,2,3,"a, b, c, d, e",1,1,3,"a, b, c, d, e, f",3,"a, b, c, d, e",2,"a, b, c, d, e, f, g, h",3,1,1,1,0,21,1,Student,4,NA,NA,f,"a, b, c, d, e",0,a,HCM,Warning
44389.49,237,0,1,0,0,0,0,"b, c, d",2,1,1,0,1,1,4,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3.307692308,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,b,1,1,4,1,3,1,3,4,"a, b, c, d, e",1,1,5,"a, b, c, d, e, f, g",4,"a, b, c, d, e",4,"a, b, c, e, f, g, h",4,1,1,1,1,45,4,Student,4,10000000,4,f,"a, b, c, d, f, g, h, j",1,a,HCM,Qualified
44380.61,363,0,1,0,0,0,0,"a, b, c",1,1,1,0,1,1,3,3,3,4,3,4,3,3,3,3,3,3,4,4,4,3.384615385,4,4,4,4,4,3,3,3,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,5,3,1,b,3,1,4,1,3,1,2,3,"a, b, c, e",1,1,3,"a, b, g",4,"a, b, c, e",1,"f, g",3,1,1,1,0,21,1,Student,4,5000000,3,f,"a, b, c, d, e, f, g, h",1,a,Binh Duong,Qualified
44391.89,142,0,1,0,0,0,0,"b, c",2,1,1,0,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,3,3,3,1,3,4,4,3,1,1,1,3,4,4,4,3,1,6,2,1,c,1,1,4,1,3,1,3,4,"a, b, d, e",1,1,3,"a, b",3,"a, b, d, e",3,"c, e",3,1,1,1,0,20,1,Student,4,3000000,2,c,"a, b, c, g, i",1,a,HCM,Qualified
